STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723060,13722,20060711,79.8,24,65.9,24,1021,24,1005.4,20,7.1,24,5.1,24,8.9,999.9,91,63, 0.00G,999.9,0
723060,13722,20060712,81.5,24,69.6,24,1021.4,24,1005.8,24,9.6,24,8,24,13.8,17.9,91.9,69.1, 0.00G,999.9,0
723060,13722,20060713,83.3,24,72.3,24,1018.4,24,1003,24,10,24,10.1,24,15,19.8,93,72, 0.00G,999.9,0
723060,13722,20060714,82.2,24,73.4,24,1016.6,24,1001.2,21,9.1,24,8.1,24,11.8,999.9,93,75, 0.22G,999.9,0
723060,13722,20060715,81.9,24,71.9,24,1015.6,24,1000.1,22,8.7,24,4.3,24,8,999.9,93,73, 0.00G,999.9,0
723060,13722,20060716,82.4,24,69.7,24,1016.1,24,1000.8,20,8.1,24,4.8,24,10.9,13.8,93,73, 0.00G,999.9,0
723060,13722,20060717,80.6,24,66,24,1017.3,24,1001.8,24,9.5,24,2.9,24,8,999.9,93,68, 0.00G,999.9,0
723060,13722,20060718,82.7,24,68.1,24,1016.3,24,1000.9,24,9.2,24,2.2,24,7,999.9,   95.0*,  70.0*, 0.00G,999.9,0
723060,13722,20060719,80.8,24,70.1,24,1016.9,23,1001.8,7,5.7,24,2.8,24,13.8,999.9,95,70, 0.00G,999.9,0
723060,13722,20060720,78.6,24,68.6,24,1019.5,24,1003.9,12,6.4,24,3.8,24,15,999.9,93.9,69.1, 0.03G,999.9,0
723060,13722,20060721,80.9,24,69.8,24,1016.5,24,1000.5,17,6.8,24,8.3,24,15,18.8,93.9,69.1, 0.00G,999.9,0
723060,13722,20060722,81.7,24,71.2,24,1012.2,24,996.9,24,9.8,24,11.3,24,15,19.8,93.9,70, 0.05G,999.9,0
723060,13722,20060723,76.1,24,69.9,24,1011.8,23,996.2,16,7.9,24,4,24,12.8,999.9,89.1,71.1, 0.01G,999.9,0
723060,13722,20060724,76.1,24,67.4,24,1016.3,23,1001.5,13,6.2,24,3.2,24,8.9,999.9,87.1,66.9, 0.29G,999.9,100000
723060,13722,20060725,76.4,24,70.3,24,1016.8,17,1001.4,18,7.5,24,3.3,24,8,999.9,84.9,66.9, 0.55G,999.9,0
723060,13722,20060726,77.7,24,70.6,24,1016,21,1000.2,11,4.8,24,1.5,24,6,999.9,90,71.1, 1.06G,999.9,100000
723060,13722,20060727,80.7,24,71.6,24,1016.9,24,1001,7,5.5,24,4.5,24,10.9,999.9,   91.0*,  75.0*, 0.00G,999.9,0
723060,13722,20060728,81.5,24,70.8,24,1018.9,24,1003.2,23,8.5,24,6.5,24,10.9,999.9,96.1,72, 0.01G,999.9,0
723060,13722,20060729,82.5,24,70.5,24,1017.8,24,1002.3,24,9.6,24,7,24,12.8,16.9,96.1,72, 0.00G,999.9,0
723060,13722,20060730,80,24,68.8,24,1013.5,24,998.1,23,9.3,24,5.9,24,9.9,999.9,91,72, 0.02G,999.9,0
723060,13722,20060731,83,24,72.7,24,1013.2,24,9999.9,0,5.2,24,1.8,24,7,999.9,   93.9*,  73.9*, 0.00G,999.9,0
723060,13722,20060801,83.2,24,73.6,24,1015.9,24,9999.9,0,5.1,24,1.9,24,8,999.9,96.1,73.9, 0.00G,999.9,0
723060,13722,20060802,85.5,24,74.5,24,1015.6,24,9999.9,0,5.3,24,3.2,24,15,999.9,97,73.9, 0.07G,999.9,0
723060,13722,20060803,86.2,24,73.4,24,1013.5,24,997.1,5,5.8,24,4.2,24,9.9,999.9,   99.0*,  75.9*, 0.00G,999.9,0
723060,13722,20060804,84.8,24,72.7,24,1012.5,24,997.1,12,7.2,24,3.4,24,7,999.9,99,75, 0.22G,999.9,0
723060,13722,20060805,82.1,24,70.3,24,1016,24,1000.6,24,9.5,24,6.7,24,13.8,15,98.1,75, 0.00G,999.9,0
723060,13722,20060806,81.8,24,68.5,24,1020.5,24,1005,24,9.9,24,2.7,24,7,999.9,91.9,73, 0.00G,999.9,0
723060,13722,20060807,79.9,24,71.5,24,1020.9,23,1005.8,16,7.5,24,4.6,24,9.9,999.9,95,73.9, 0.00G,999.9,0
723060,13722,20060808,80.7,24,72.8,24,1017.9,24,1003.2,4,5.1,24,4,24,6,999.9,95,72, 0.93G,999.9,10000
723060,13722,20060809,79.8,24,70.5,24,1017.9,24,1001.9,11,6,24,5.3,24,11.8,999.9,91.9,72, 0.00G,999.9,0
723060,13722,20060810,81.5,24,69.2,24,1014,24,998.5,23,8.3,24,5.7,24,9.9,15,93,73, 0.00G,999.9,0
723060,13722,20060811,77.4,24,70.1,24,1010.4,24,994,10,6.1,24,4.4,24,8.9,999.9,93,73, 0.00G,999.9,0
723060,13722,20060812,73.4,24,61.6,24,1015.5,24,1000.5,17,8.6,24,6.5,24,14,999.9,81,68, 0.00G,999.9,10000
723060,13722,20060813,71.4,24,57.7,24,1018.9,24,1003.2,24,10,24,1.8,24,7,999.9,84.9,59, 0.01G,999.9,0
723060,13722,20060814,75.2,24,61.6,24,1018.5,24,1002.8,24,10,24,5.6,24,10.9,13.8,89.1,59, 0.00G,999.9,0
723060,13722,20060815,80.6,24,68,24,1014.8,24,999.4,24,9.9,24,8.4,24,12.8,999.9,91.9,61, 0.00G,999.9,0
723060,13722,20060816,79.8,24,70.4,24,1016.8,23,1000.8,17,7.3,24,6.3,24,10.9,999.9,91.9,71.1, 0.00G,999.9,0
723060,13722,20060817,77.2,24,62.8,24,1019.8,24,1004.1,22,8.3,24,7,24,15,19.8,88,66, 0.00G,999.9,0
723060,13722,20060818,76.3,24,66.9,24,1019.6,21,1004.2,24,9.5,24,5.1,24,10.9,999.9,89.1,66, 0.00G,999.9,0
723060,13722,20060819,78.9,24,70.2,24,1017.1,22,1001.5,20,9,24,3.5,24,11.1,999.9,91,68, 0.53G,999.9,0
723060,13722,20060820,82.4,24,71.4,24,1014.2,24,998.8,24,9.7,24,8.2,24,12.8,15.9,93,69.1, 0.00G,999.9,0
723060,13722,20060821,79.4,24,70.5,24,1016.5,24,1001.3,18,6.9,24,4.1,24,10.9,999.9,93,73, 0.41G,999.9,10000
723060,13722,20060822,78.1,24,71.7,24,1017.8,23,1001.8,11,5.4,24,3.9,24,9.9,999.9,87.1,72, 0.09G,999.9,10000
723060,13722,20060823,79.8,24,70.2,24,1015.5,22,999.9,14,7.1,24,5,24,9.9,999.9,88,72, 0.01G,999.9,0
723060,13722,20060824,77.4,24,64.5,24,1015,24,999.4,19,7.8,24,2.3,24,8.9,999.9,91,64.9, 0.00G,999.9,0
723060,13722,20060825,77.6,24,63.3,24,1016,24,1000.5,12,6.1,24,2.4,24,8,999.9,   91.9*,  64.4*, 0.00G,999.9,0
723060,13722,20060826,79.3,24,63.1,24,1017.5,24,1002,24,9.6,24,3.3,24,10.9,999.9,93.9,64.9, 0.00G,999.9,0
723060,13722,20060827,78.9,24,64,24,1018.3,24,1002.6,24,9.7,24,3.3,24,8.9,999.9,93.9,64.9, 0.00G,999.9,0
723060,13722,20060828,83.3,24,68.9,24,1014.7,24,999.1,22,9.2,24,6.8,24,10.9,13.8,97,64.9, 0.00G,999.9,0
723060,13722,20060829,84.3,24,69.3,24,1010.6,24,995.3,24,9.6,24,8.7,24,13.8,19.8,99,72, 0.00G,999.9,0
723060,13722,20060830,80.9,24,71,24,1010.7,22,995.3,19,9.1,24,4.4,24,12,999.9,99,73, 0.00G,999.9,0
723060,13722,20060831,73.7,24,71.3,24,1013,23,997.1,8,4.9,24,7,24,15,999.9,   75.2*,  71.6*, 1.62G,999.9,10010
723060,13722,20060901,67,24,64.1,24,1007.9,22,9999.9,0,5.6,24,13.1,24,19.8,25.8,   72.0*,  62.6*, 1.41G,999.9,10000
723060,13722,20060902,69.7,24,58.3,24,1013,24,997.4,24,9.7,24,5.2,24,9.9,15.9,84.9,59, 0.15G,999.9,10000
723060,13722,20060903,75.8,24,66,24,1016.4,24,1000.9,24,9.8,24,2.2,24,6,999.9,87.1,59, 0.00G,999.9,0
723060,13722,20060904,77,24,70,24,1017.5,24,1001.9,19,7.6,24,4.3,24,8,999.9,87.1,64.9, 0.00G,999.9,100000
723060,13722,20060905,74.5,24,70.1,24,1015.9,21,999.4,6,4.3,24,4.1,24,13,999.9,84,69.1, 4.06G,999.9,10010
723060,13722,20060906,71.3,24,63.6,24,1016.2,24,1000.5,23,9.4,24,3.9,24,11.1,999.9,81,66, 0.23G,999.9,0
723060,13722,20060907,71.1,24,63.7,24,1017.8,24,1002.3,17,7.7,24,1.2,24,5.1,999.9,82.9,62.1, 0.04G,999.9,0
723060,13722,20060908,73.6,24,63.9,24,1018.5,24,1002.8,19,7,24,2.3,24,6,999.9,82.9,62.1, 0.00G,999.9,0
723060,13722,20060909,72.6,24,63.7,24,1018.3,24,1002.5,14,5.9,24,1.2,24,6,999.9,84.9,62.1, 0.00G,999.9,100000
723060,13722,20060910,73.3,24,62.1,24,1018.7,24,1003.3,9,6,24,3.4,24,11.1,999.9,84.9,62.1, 0.00G,999.9,0
723060,13722,20060911,71.3,24,62.8,24,1021.7,23,1007.1,12,6.8,24,6.3,24,12,15.9,84.9,62.1, 0.00G,999.9,0
723060,13722,20060912,66.1,24,55.9,24,1023.5,24,1007.7,24,10,24,5.8,24,8.9,999.9,80.1,57, 0.00G,999.9,0
723060,13722,20060913,64.2,24,57.2,24,1018.2,24,1003.8,14,8.7,24,4.4,24,8,999.9,75,57, 0.00G,999.9,10000
723060,13722,20060914,67.6,24,64.9,24,1012.5,21,996.7,9,6,24,4.5,24,8.9,999.9,73.9,61, 0.62G,999.9,10000
723060,13722,20060915,69.6,24,61.1,24,1015.2,24,999.6,24,8.7,24,3.8,24,8.9,999.9,80.1,61, 0.17G,999.9,0
723060,13722,20060916,68.7,24,60.9,24,1017.8,24,1002.2,20,8.1,24,4.3,24,9.9,15.9,80.1,61, 0.00G,999.9,0
723060,13722,20060917,69,24,61.4,24,1016.9,23,1001.2,22,8.1,24,1.6,24,5.1,999.9,82.9,60.1, 0.00G,999.9,0
723060,13722,20060918,72,24,62.8,24,1014.1,24,998.3,15,7.1,24,3.6,24,11.1,17.1,86,60.1, 0.00G,999.9,0
723060,13722,20060919,75.7,24,67.3,24,1009.6,23,994.5,16,7,24,6.5,24,12,999.9,86,61, 0.00G,999.9,10010
723060,13722,20060920,66.6,24,54.6,24,1010.7,24,995.5,23,9.4,24,3.4,24,8,14,87.1,55.9, 0.84G,999.9,0
723060,13722,20060921,59.3,24,45.2,24,1018.7,24,1002.8,24,10,24,4.1,24,8.9,999.9,73.9,46.9, 0.00G,999.9,0
723060,13722,20060922,64.3,24,53.3,24,1021.3,24,1005.5,24,10,24,5.9,24,8.9,15,79,46.9, 0.00G,999.9,0
723060,13722,20060923,75,24,66.4,24,1018.1,24,1002.2,20,8.6,24,9.2,24,17.1,21,88,55.9, 0.00G,999.9,0
723060,13722,20060924,78.6,24,69.4,24,1012.9,24,997.4,24,9.8,24,11.6,24,18.1,24.1,89.1,68, 0.00G,999.9,0
723060,13722,20060925,70.5,24,61.2,24,1012.9,24,997.4,23,9.5,24,4.1,24,8.9,999.9,89.1,64, 0.77G,999.9,0
723060,13722,20060926,62.7,24,51.7,24,1017,24,1001.3,21,9.4,24,1.7,24,8,999.9,75.9,50, 0.12G,999.9,0
723060,13722,20060927,63.3,24,52.4,24,1016.1,24,1000.3,20,9.2,24,1,24,7,999.9,79,50, 0.00G,999.9,0
723060,13722,20060928,68.9,24,57,24,1011.4,24,995.8,24,9.9,24,6.7,24,14,20,82,50, 0.00G,999.9,0
723060,13722,20060929,60.4,24,50.3,24,1013,23,997.6,21,9.3,24,4.1,24,8.9,999.9,82.9,51.1, 1.00G,999.9,10010
723060,13722,20060930,59.3,24,48.7,24,1018.8,24,1002.9,24,10,24,3.1,24,9.9,15,73.9,46, 0.00G,999.9,0
723060,13722,20061001,66.4,24,54.5,24,1018.1,24,1002.4,24,9.9,24,4.5,24,8,999.9,79,48.9, 0.00G,999.9,0
723060,13722,20061002,63.5,24,51.5,24,1023.3,24,1007.4,24,10,24,1,24,5.1,999.9,79,51.1, 0.00G,999.9,0
723060,13722,20061003,64,24,53.4,24,1024.4,24,1008.5,24,9.4,24,2,24,7,999.9,82,50, 0.00G,999.9,0
723060,13722,20061004,68.2,24,57.7,24,1022,24,1006.1,23,9,24,4,24,11.1,15,84.9,50, 0.00G,999.9,0
723060,13722,20061005,70.8,24,61.4,24,1018.3,24,1002.6,19,6.9,24,3.3,24,6,999.9,84.9,55, 0.00G,999.9,0
723060,13722,20061006,64.3,24,60.6,24,1017.4,17,1002.8,8,5.9,24,6.6,24,12,19,84,55, 0.05G,999.9,10010
723060,13722,20061007,53.8,24,50.6,24,1019.4,23,1003.9,15,7.7,24,6.4,24,11.1,17.1,69.1,50, 0.65G,999.9,0
723060,13722,20061008,61.4,24,58.5,24,1022.1,24,1006.3,13,6.8,24,9.7,24,13,18.1,64,50, 0.34G,999.9,10000
723060,13722,20061009,62.9,24,57,24,1020.3,23,1004.4,22,8.8,24,7,24,11.1,15,   73.9*,  55.4*, 0.04G,999.9,0
723060,13722,20061010,66.5,24,55.8,24,1016.5,24,1000.7,24,9.5,24,3.4,24,7,999.9,79,55.9, 0.00I,999.9,0
723060,13722,20061011,63,24,56.4,24,1011,24,995.1,23,9.4,24,1.5,24,7,999.9,79,55, 0.00G,999.9,0
723060,13722,20061012,67.6,24,56.4,24,1005.7,24,990.5,19,8.6,24,7.2,24,13,19,75.9,55, 0.02G,999.9,0
723060,13722,20061013,53.2,24,34.3,24,1012.4,24,996.6,24,10,24,3.5,24,7,999.9,75.9,46, 0.00I,999.9,0
723060,13722,20061014,48,24,32.8,24,1015,24,999,24,10,24,3.1,24,8.9,17.1,64,35.1, 0.00G,999.9,0
723060,13722,20061015,48.3,24,34,24,1019.7,24,1003.5,24,10,24,1.5,24,8,999.9,66,33.1, 0.00G,999.9,0
723060,13722,20061016,50.7,24,39,24,1023.3,24,1007.2,24,10,24,1.6,24,6,999.9,66,33.1, 0.00G,999.9,0
723060,13722,20061017,59.5,24,54.9,24,1018.9,22,1006.9,8,7.2,24,5.6,24,13,999.9,   68.0*,  54.0*, 0.05G,999.9,10000
723060,13722,20061018,71.1,24,65.5,24,1011.5,23,996.2,14,7,24,3.4,24,8.9,999.9,80.1,55.9, 1.03G,999.9,10000
723060,13722,20061019,66.7,24,62.4,24,1010.7,21,994,11,5.5,24,1.1,24,8,999.9,80.1,57, 0.08G,999.9,0
723060,13722,20061020,70.7,24,61,24,1004.8,24,991.1,14,7,24,8.3,24,15,18.1,78.1,57, 0.26G,999.9,0
723060,13722,20061021,53.4,24,40.4,24,1016.2,24,1000.4,24,10,24,4,24,9.9,999.9,77,44.1, 0.00I,999.9,0
723060,13722,20061022,51.8,24,48.1,24,1016,24,1002,13,6.3,24,2.6,24,6,999.9,64,44.1, 0.00G,999.9,10000
723060,13722,20061023,51.9,24,39.6,24,1012.7,22,997.2,19,7.4,24,4.7,24,9.9,17.1,57.9,42.1, 0.16G,999.9,100000
723060,13722,20061024,42.6,24,24,24,1016.6,24,1000.5,24,10,24,6.2,24,13,24.1,57,32, 0.00G,999.9,0
723060,13722,20061025,43,24,27.9,24,1021.3,24,1005.1,24,10,24,2.8,24,9.9,999.9,57,32, 0.00G,999.9,0
723060,13722,20061026,44.6,24,33.7,24,1023.5,24,1007.3,24,10,24,1.5,24,8,999.9,62.1,30.9, 0.00G,999.9,0
723060,13722,20061027,50.1,24,43.8,24,1018.8,23,1005.1,14,7.1,24,2.9,24,12,999.9,62.1,31.1, 0.00G,999.9,10000
723060,13722,20061028,65.2,24,54.4,24,1000.2,24,984.3,19,8.6,24,11.8,24,17.1,25.1,70,46.9, 0.87G,999.9,10000
723060,13722,20061029,53.8,24,34.4,24,1012.9,24,997,24,10,24,8.8,24,18.1,21,71.1,37.9, 0.22G,999.9,0
723060,13722,20061030,58.3,24,44.3,24,1019.7,24,1003.7,24,10,24,2.5,24,8.9,999.9,78.1,37.9, 0.00G,999.9,0
723060,13722,20061031,59.9,24,46.9,24,1019.5,24,1003.7,24,10,24,4.1,24,14,999.9,78.1,42.1, 0.00G,999.9,0
723060,13722,20061101,62.5,24,50.4,24,1017.4,24,1001.6,24,9.8,24,2.7,24,6,999.9,77,50, 0.00G,999.9,0
723060,13722,20061102,61,24,47.7,24,1015.4,24,1000,23,9.5,24,5.5,24,9.9,15,77,51.1, 0.00G,999.9,0
723060,13722,20061103,44.1,24,20,24,1026.7,24,1010.5,24,10,24,4,24,8.9,999.9,64.9,32, 0.00G,999.9,0
723060,13722,20061104,37.7,24,20.3,24,1033.3,24,1016.8,24,10,24,3.4,24,9.9,15,51.1,28, 0.00G,999.9,0
723060,13722,20061105,38.5,24,24.1,24,1033.6,24,1017,24,10,24,1.6,24,7,999.9,55.9,25, 0.00G,999.9,0
723060,13722,20061106,43.6,24,32.1,24,1030.3,24,1013.9,24,9.8,24,1.6,24,7,999.9,63,25, 0.00G,999.9,0
723060,13722,20061107,51.8,24,47.6,24,1020.7,22,1008.6,12,6.5,24,5.6,24,14,999.9,63,30.2, 0.00G,999.9,10000
723060,13722,20061108,60.4,24,58,24,1001.4,19,985.4,14,7.9,24,5.5,24,13,19,64.9,46.9, 2.44G,999.9,10000
723060,13722,20061109,60.9,24,51.9,24,1004.3,24,988.9,24,9.8,24,2.7,24,8.9,999.9,73,50, 0.01G,999.9,0
723060,13722,20061110,61.2,24,49.1,24,1013.4,24,997.7,24,9.7,24,1.5,24,6,999.9,81,46.9, 0.00G,999.9,0
723060,13722,20061111,65.8,24,53.2,24,1014.5,24,998.9,24,9.9,24,5.6,24,13,18.1,81,46.9, 0.00G,999.9,0
723060,13722,20061112,56.3,24,47.8,24,1010.7,24,995.2,12,8.3,24,7.6,24,11.1,18.1,   69.1*,  46.4*, 1.07G,999.9,10000
723060,13722,20061113,55,24,42.8,24,1013.3,23,997.4,24,10,24,5.7,24,9.9,14,66,48, 0.41G,999.9,0
723060,13722,20061114,57.4,24,45.9,24,1010.9,24,995.1,21,9.4,24,2.6,24,11.1,999.9,   72.0*,  46.4*, 0.00G,999.9,0
723060,13722,20061115,56.1,24,44.2,24,1011,24,995.3,24,9.9,24,2.9,24,8,999.9,73,46, 0.00G,999.9,0
723060,13722,20061116,66.2,24,59.8,24,1003.2,19,988.9,16,8.4,24,12.5,24,31.1,999.9,72,46, 0.88G,999.9,10000
723060,13722,20061117,50.9,24,38.9,24,1010,24,994.2,24,10,24,7.4,24,15,18.1,72,39.9, 1.48G,999.9,0
723060,13722,20061118,46.2,24,33.9,24,1016.1,24,1000.1,24,10,24,2.8,24,8.9,999.9,61,37.9, 0.00G,999.9,0
723060,13722,20061119,43.3,24,35,24,1015.5,24,999.4,24,9.9,24,0.7,24,4.1,999.9,57,32, 0.00G,999.9,0
723060,13722,20061120,46.3,24,34.8,24,1018.6,24,1002.5,24,9.7,24,3.6,24,9.9,999.9,57,32, 0.00G,999.9,0
723060,13722,20061121,41,24,30.7,24,1023.8,24,1008.6,19,8.4,24,11.4,24,20,27,53.1,39, 0.00G,999.9,0
723060,13722,20061122,42.8,24,39.5,24,1015,24,998.4,9,6,24,14.9,24,21,32.1,46.9,39, 2.03G,999.9,10000
723060,13722,20061123,43.8,24,39.9,24,1017.9,24,1002,15,8.6,24,6.8,24,9.9,14,51.1,39.9, 0.68G,999.9,10000
723060,13722,20061124,47,24,35.7,24,1021.9,24,1005.9,18,8.3,24,2.1,24,8.9,999.9,66,34, 0.01G,999.9,0
723060,13722,20061125,46.2,24,33.7,24,1026.1,24,1009.8,24,10,24,1.5,24,6,999.9,66,33.1, 0.00G,999.9,0
723060,13722,20061126,47,24,37.1,24,1027.9,24,1011.7,24,9.8,24,0.9,24,4.1,999.9,66.9,33.1, 0.00G,999.9,0
723060,13722,20061127,48.2,24,39,24,1027.8,24,1011.6,24,9.7,24,1.3,24,6,999.9,71.1,32, 0.00G,999.9,0
723060,13722,20061128,55,24,47.5,24,1026.4,24,1010.3,19,8.5,24,1.3,24,6,999.9,73,32, 0.00G,999.9,0
723060,13722,20061129,61.4,24,56,24,1026.8,21,1010.9,18,7.4,24,1.7,24,9.9,999.9,75,43, 0.00G,999.9,100000
723060,13722,20061130,66.1,24,58.1,24,1024.6,24,1008.9,23,9.7,24,6.6,24,14,19,77,57.9, 0.00G,999.9,10000
723060,13722,20061201,69.6,24,64.4,24,1013.8,19,999.5,18,9.2,24,14.4,24,22,32.1,77,57.9, 0.03G,999.9,10000
723060,13722,20061202,52.1,24,32.3,24,1021.5,24,1005.6,24,10,24,5.3,24,13,999.9,73.9,39, 0.23G,999.9,0
723060,13722,20061203,44.8,24,32,24,1028.4,24,1012.6,21,9.5,24,4.7,24,9.9,999.9,57.9,37, 0.00G,999.9,0
723060,13722,20061204,41.3,24,24.8,24,1024.4,24,1008.7,19,8.3,24,4.5,24,8,15.9,53.1,34, 0.32G,999.9,10000
723060,13722,20061205,36.3,24,19.8,24,1027.2,24,1010.8,24,10,24,1.9,24,8.9,999.9,53.1,25, 0.00G,999.9,0
723060,13722,20061206,41,24,26.5,24,1027.4,24,1011,24,10,24,3.2,24,8.9,999.9,57.9,25, 0.00G,999.9,0
723060,13722,20061207,50.6,24,35.7,24,1018.6,24,1002.5,24,10,24,5.3,24,12,17.1,   57.9*,  46.0*, 0.00G,999.9,0
723060,13722,20061208,30.5,24,6.7,24,1030.1,24,1013.6,24,10,24,6.9,24,12,22.9,59,21, 0.00G,999.9,0
723060,13722,20061209,29.7,24,11.4,24,1034.1,24,1017.4,24,10,24,2.9,24,11.1,999.9,48.9,16, 0.00G,999.9,0
723060,13722,20061210,39.3,24,16.6,24,1032.9,24,1016.4,24,10,24,4.4,24,9.9,999.9,60.1,16, 0.00G,999.9,0
723060,13722,20061211,46.2,24,21.3,24,1031,24,1014.7,24,10,24,1.3,24,5.1,999.9,64.9,27.1, 0.00G,999.9,0
723060,13722,20061212,44.1,24,26.4,24,1031.3,24,1015,24,10,24,1.6,24,6,999.9,64.9,28, 0.00G,999.9,0
723060,13722,20061213,50.2,24,39.3,24,1025.6,24,1009.3,24,10,24,1.1,24,7,999.9,66,29.1, 0.00G,999.9,0
723060,13722,20061214,50.6,24,43.9,24,1019.9,24,1003.1,12,6,24,1.4,24,6,999.9,66.9,39, 0.00G,999.9,100000
723060,13722,20061215,50.8,24,42.6,24,1013.7,24,998,18,7.6,24,4.6,24,8,999.9,66.9,39, 0.00G,999.9,0
723060,13722,20061216,50.2,24,36.6,24,1018.8,24,1002.8,24,9.4,24,1.5,24,6,999.9,66.9,34, 0.00G,999.9,0
723060,13722,20061217,51.3,24,37.2,24,1024.7,24,1008.6,24,10,24,3.1,24,8.9,999.9,71.1,35.1, 0.00G,999.9,0
723060,13722,20061218,57.7,24,45.9,24,1024.1,24,1008,19,8.2,24,4.3,24,7,999.9,75.9,37, 0.00G,999.9,0
723060,13722,20061219,53.2,24,43.9,24,1024,24,1008,24,9.2,24,2.3,24,7,999.9,75.9,39.9, 0.00G,999.9,0
723060,13722,20061220,42.5,24,30.2,24,1030.3,24,1014,24,10,24,2.8,24,8,999.9,64.9,28.9, 0.00G,999.9,0
723060,13722,20061221,44.1,24,33.8,24,1029.6,24,1013.3,24,10,24,1.2,24,4.1,999.9,55.9,31.1, 0.00G,999.9,10000
723060,13722,20061222,55.6,24,49.3,24,1023.4,24,1009.8,14,8.5,24,5.9,24,13,999.9,   62.1*,  52.0*, 0.00G,999.9,10000
723060,13722,20061223,64,24,60.3,24,1013.7,23,998.5,12,6,24,6.4,24,9.9,999.9,70,52, 0.94G,999.9,10000
723060,13722,20061224,47.5,24,38.4,24,1020,24,1003.9,23,10,24,1.8,24,7,999.9,70,36, 0.00G,999.9,0
723060,13722,20061225,47.6,24,41.9,24,1018.9,22,1006.6,11,6.6,24,6.6,24,13,999.9,60.1,37, 0.05G,999.9,10000
723060,13722,20061226,51.7,24,47,24,1004.3,22,988.4,18,6.9,24,8.2,24,15.9,24.1,55.9,44.1, 1.46G,999.9,100000
723060,13722,20061227,44.7,24,28.9,24,1015.9,24,999.8,24,10,24,5.7,24,13,22,55.9,35.1, 0.00G,999.9,0
723060,13722,20061228,40.8,24,28.4,24,1028.7,24,1012.3,24,9.9,24,1.7,24,8,999.9,59,28, 0.00G,999.9,0
723060,13722,20061229,43.7,24,33,24,1033.1,24,1016.7,24,9.6,24,1.1,24,5.1,999.9,63,28.2, 0.00G,999.9,0
723060,13722,20061230,47,24,37.5,24,1032.3,24,1016,24,9.8,24,1,24,4.1,999.9,63,30.2, 0.00G,999.9,0
723060,13722,20061231,55.7,24,42.8,24,1027.7,24,1011.6,24,10,24,3.4,24,9.9,999.9,   61.0*,  52.0*, 0.00G,999.9,0
